VISN,VAMC,FIPS,COUNTY,STATE
4,Erie VA Medical Center,39099,Mahoning,Pennsylvania
4,Erie VA Medical Center,39085,Lake,Pennsylvania
4,Erie VA Medical Center,39081,Jefferson,Pennsylvania
4,Erie VA Medical Center,39067,Harrison,Pennsylvania
4,Erie VA Medical Center,39059,Guernsey,Pennsylvania
4,Erie VA Medical Center,39055,Geauga,Pennsylvania
4,Erie VA Medical Center,39029,Columbiana,Pennsylvania
4,Erie VA Medical Center,39019,Carroll,Pennsylvania
4,Erie VA Medical Center,39013,Belmont,Pennsylvania
4,Erie VA Medical Center,39007,Ashtabula,Pennsylvania
4,Erie VA Medical Center,24023,Garrett,Pennsylvania
4,Erie VA Medical Center,24001,Allegany,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,54103,Wetzel,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,54095,Tyler,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,54077,Preston,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,54069,Ohio,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,54061,Monongalia,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,54051,Marshall,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,54029,Hancock,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,54009,Brooke,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42129,Westmoreland,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42125,Washington,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42121,Venango,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42111,Somerset,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42085,Mercer,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42073,Lawrence,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42065,Jefferson,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42063,Indiana,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42059,Greene,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42057,Fulton,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42053,Forest,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42051,Fayette,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42049,Erie,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42047,Elk,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42039,Crawford,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42033,Clearfield,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42031,Clarion,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42021,Cambria,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42019,Butler,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42013,Blair,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42009,Bedford,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42007,Beaver,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42005,Armstrong,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,42003,Allegheny,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39167,Washington,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39155,Trumbull,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39121,Noble,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39111,Monroe,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39099,Mahoning,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39085,Lake,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39081,Jefferson,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39067,Harrison,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39059,Guernsey,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39055,Geauga,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39029,Columbiana,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39019,Carroll,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39013,Belmont,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,39007,Ashtabula,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,24023,Garrett,Pennsylvania
4,H. John Heinz III Department of Veterans Affairs Medical Center,24001,Allegany,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,54103,Wetzel,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,54095,Tyler,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,54077,Preston,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,54069,Ohio,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,54061,Monongalia,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,54051,Marshall,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,54029,Hancock,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,54009,Brooke,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42129,Westmoreland,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42125,Washington,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42121,Venango,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42111,Somerset,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42085,Mercer,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42073,Lawrence,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42065,Jefferson,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42063,Indiana,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42059,Greene,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42057,Fulton,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42053,Forest,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42051,Fayette,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42049,Erie,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42047,Elk,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42039,Crawford,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42033,Clearfield,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42031,Clarion,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42021,Cambria,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42019,Butler,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42013,Blair,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42009,Bedford,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42007,Beaver,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42005,Armstrong,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,42003,Allegheny,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39167,Washington,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39155,Trumbull,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39121,Noble,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39111,Monroe,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39099,Mahoning,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39085,Lake,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39081,Jefferson,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39067,Harrison,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39059,Guernsey,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39055,Geauga,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39029,Columbiana,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39019,Carroll,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39013,Belmont,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,39007,Ashtabula,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,24023,Garrett,Pennsylvania
4,James E. Van Zandt Veterans' Administration Medical Center,24001,Allegany,Pennsylvania
4,Lebanon VA Medical Center,42133,York,Pennsylvania
4,Lebanon VA Medical Center,42131,Wyoming,Pennsylvania
4,Lebanon VA Medical Center,42119,Union,Pennsylvania
4,Lebanon VA Medical Center,42113,Sullivan,Pennsylvania
4,Lebanon VA Medical Center,42109,Snyder,Pennsylvania
4,Lebanon VA Medical Center,42107,Schuylkill,Pennsylvania
4,Lebanon VA Medical Center,42099,Perry,Pennsylvania
4,Lebanon VA Medical Center,42097,Northumberland,Pennsylvania
4,Lebanon VA Medical Center,42093,Montour,Pennsylvania
4,Lebanon VA Medical Center,42091,Montgomery,Pennsylvania
4,Lebanon VA Medical Center,42087,Mifflin,Pennsylvania
4,Lebanon VA Medical Center,42079,Luzerne,Pennsylvania
4,Lebanon VA Medical Center,42077,Lehigh,Pennsylvania
4,Lebanon VA Medical Center,42075,Lebanon,Pennsylvania
4,Lebanon VA Medical Center,42071,Lancaster,Pennsylvania
4,Lebanon VA Medical Center,42069,Lackawanna,Pennsylvania
4,Lebanon VA Medical Center,42067,Juniata,Pennsylvania
4,Lebanon VA Medical Center,42061,Huntingdon,Pennsylvania
4,Lebanon VA Medical Center,42055,Franklin,Pennsylvania
4,Lebanon VA Medical Center,42043,Dauphin,Pennsylvania
4,Lebanon VA Medical Center,42041,Cumberland,Pennsylvania
4,Lebanon VA Medical Center,42037,Columbia,Pennsylvania
4,Lebanon VA Medical Center,42029,Chester,Pennsylvania
4,Lebanon VA Medical Center,42027,Centre,Pennsylvania
4,Lebanon VA Medical Center,42025,Carbon,Pennsylvania
4,Lebanon VA Medical Center,42011,Berks,Pennsylvania
4,Lebanon VA Medical Center,42001,Adams,Pennsylvania
4,Lebanon VA Medical Center,24025,Harford,Pennsylvania
4,Lebanon VA Medical Center,24021,Frederick,Pennsylvania
4,Lebanon VA Medical Center,24015,Cecil,Pennsylvania
4,Lebanon VA Medical Center,24013,Carroll,Pennsylvania
4,Lebanon VA Medical Center,24005,Baltimore,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,54103,Wetzel,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,54095,Tyler,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,54077,Preston,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,54069,Ohio,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,54061,Monongalia,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,54051,Marshall,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,54029,Hancock,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,54009,Brooke,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42129,Westmoreland,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42125,Washington,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42121,Venango,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42111,Somerset,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42085,Mercer,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42073,Lawrence,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42065,Jefferson,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42063,Indiana,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42059,Greene,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42057,Fulton,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42053,Forest,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42051,Fayette,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42049,Erie,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42047,Elk,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42039,Crawford,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42033,Clearfield,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42031,Clarion,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42021,Cambria,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42019,Butler,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42013,Blair,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42009,Bedford,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42007,Beaver,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42005,Armstrong,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,42003,Allegheny,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39167,Washington,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39155,Trumbull,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39121,Noble,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39111,Monroe,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39099,Mahoning,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39085,Lake,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39081,Jefferson,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39067,Harrison,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39059,Guernsey,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39055,Geauga,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39029,Columbiana,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39019,Carroll,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39013,Belmont,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,39007,Ashtabula,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,24023,Garrett,Pennsylvania
4,Pittsburgh VA Medical Center-University Drive,24001,Allegany,Pennsylvania
4,Wilkes-Barre VA Medical Center,42133,York,Pennsylvania
4,Wilkes-Barre VA Medical Center,42131,Wyoming,Pennsylvania
4,Wilkes-Barre VA Medical Center,42119,Union,Pennsylvania
4,Wilkes-Barre VA Medical Center,42113,Sullivan,Pennsylvania
4,Wilkes-Barre VA Medical Center,42109,Snyder,Pennsylvania
4,Wilkes-Barre VA Medical Center,42107,Schuylkill,Pennsylvania
4,Wilkes-Barre VA Medical Center,42099,Perry,Pennsylvania
4,Wilkes-Barre VA Medical Center,42097,Northumberland,Pennsylvania
4,Wilkes-Barre VA Medical Center,42093,Montour,Pennsylvania
4,Wilkes-Barre VA Medical Center,42091,Montgomery,Pennsylvania
4,Wilkes-Barre VA Medical Center,42087,Mifflin,Pennsylvania
4,Wilkes-Barre VA Medical Center,42079,Luzerne,Pennsylvania
4,Wilkes-Barre VA Medical Center,42077,Lehigh,Pennsylvania
4,Wilkes-Barre VA Medical Center,42075,Lebanon,Pennsylvania
4,Wilkes-Barre VA Medical Center,42071,Lancaster,Pennsylvania
4,Wilkes-Barre VA Medical Center,42069,Lackawanna,Pennsylvania
4,Wilkes-Barre VA Medical Center,42067,Juniata,Pennsylvania
4,Wilkes-Barre VA Medical Center,42061,Huntingdon,Pennsylvania
4,Wilkes-Barre VA Medical Center,42055,Franklin,Pennsylvania
4,Wilkes-Barre VA Medical Center,42043,Dauphin,Pennsylvania
4,Wilkes-Barre VA Medical Center,42041,Cumberland,Pennsylvania
4,Wilkes-Barre VA Medical Center,42037,Columbia,Pennsylvania
4,Wilkes-Barre VA Medical Center,42029,Chester,Pennsylvania
4,Wilkes-Barre VA Medical Center,42027,Centre,Pennsylvania
4,Wilkes-Barre VA Medical Center,42025,Carbon,Pennsylvania
4,Wilkes-Barre VA Medical Center,42011,Berks,Pennsylvania
4,Wilkes-Barre VA Medical Center,42001,Adams,Pennsylvania
4,Wilkes-Barre VA Medical Center,24025,Harford,Pennsylvania
4,Wilkes-Barre VA Medical Center,24021,Frederick,Pennsylvania
4,Wilkes-Barre VA Medical Center,24015,Cecil,Pennsylvania
4,Wilkes-Barre VA Medical Center,24013,Carroll,Pennsylvania
4,Wilkes-Barre VA Medical Center,24005,Baltimore,Pennsylvania
4,Wilmington VA Medical Center,42101,Philadelphia,Delaware
4,Wilmington VA Medical Center,42045,Delaware,Delaware
4,Wilmington VA Medical Center,34033,Salem,Delaware
4,Wilmington VA Medical Center,34015,Gloucester,Delaware
4,Wilmington VA Medical Center,34011,Cumberland,Delaware
4,Wilmington VA Medical Center,34009,Cape May,Delaware
4,Wilmington VA Medical Center,34007,Camden,Delaware
